Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,# Peptides (by Search Engine): Mascot,# Razor Peptides,Abundances_WT-1,Abundances_WT-2,Abundances_RM1-1,Abundances_RM1-2,Abundances_RM2-1,Abundances_RM2-3,"Found in Sample: [S1] F1: WT-1, Sample","Found in Sample: [S6] F1: RM2-3, Sample","Found in Sample: [S3] F1: RM1-1, Sample","Found in Sample: [S4] F1: RM1-2, Sample","Found in Sample: [S5] F1: RM2-1, Sample","Found in Sample: [S2] F1: WT-2, Sample",# Protein Groups,Modifications,gene.names,locus_tag,protein
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK14875.1_2377,[locus_tag=N6Q85_12150] [protein=GFA family protein] [protein_id=UXK14875.1] [location=complement(2558378..2558785)] [gbkey=CDS],0.02,2.039,6,1,1,1,135,15,7.61,0,1,0,889954.3125,715149.625,623142.8125,1133162.5,564152.25,1476687.875,High,High,High,High,High,High,1,,_12150 ,N6Q85_12150 ,GFA family protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK17852.1_1175,[locus_tag=N6Q85_06120] [protein=hypothetical protein] [protein_id=UXK17852.1] [location=complement(1312132..1312365)] [gbkey=CDS],0.02,2.035,10,1,1,1,77,9.1,8.43,15,1,0,29317.84766,13730.31738,18067.28711,26308.87109,33870.92969,45597.15234,High,High,High,High,High,High,1,,_06120 ,N6Q85_06120 ,hypothetical protein 
FALSE,Medium,Master Protein,>lcl|CP104752.1_prot_UXK17984.1_106,[locus_tag=N6Q85_19465] [protein=hypothetical protein] [protein_id=UXK17984.1] [location=94651..95916] [gbkey=CDS],0.02,2.022,2,1,1,1,421,47,8.15,0,1,0,296491.9063,143365.9063,161040.0781,202478.2188,291670.2813,262114.8281,High,High,High,High,High,High,1,,_19465 ,N6Q85_19465 ,hypothetical protein 
FALSE,Medium,Master Protein,>lcl|CP104752.1_prot_23,[locus_tag=N6Q85_19045] [protein=IS3 family transposase] [pseudo=true] [location=15169..15441] [gbkey=CDS],0.02,2.019,17,2,2,2,90,10.3,9.57,0,2,0,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,_19045 ,N6Q85_19045 ,IS3 family transposase 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15334.1_2866,[locus_tag=N6Q85_14620] [protein=hypothetical protein] [protein_id=UXK15334.1] [location=complement(3035984..3037051)] [gbkey=CDS],0.02,2.015,2,1,1,1,355,39.2,9.61,0,1,0,132056.1719,79216.20313,100816.625,98335.44531,118108.6641,109830.2656,High,High,High,High,High,High,1,,_14620 ,N6Q85_14620 ,hypothetical protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_725,[locus_tag=N6Q85_03800] [protein=Ig-like domain-containing protein] [pseudo=true] [location=784605..802449] [gbkey=CDS],0.02,2.004,0,2,3,2,5948,693.7,8.82,16,2,0,1244047.391,865157.1719,1096745.375,1115442.445,1569224.055,1791797.273,High,High,High,High,High,High,1,,_03800 ,N6Q85_03800 ,Ig-like domain-containing protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK16803.1_728,[locus_tag=N6Q85_03815] [protein=metalloprotease] [protein_id=UXK16803.1] [location=complement(805971..806687)] [gbkey=CDS],0.02,2.003,3,1,1,1,238,27.2,9.55,0,1,0,520754.5938,397140.3125,282678.7813,386714.4375,428595.9688,400966.0625,High,High,High,High,High,High,1,,_03815 ,N6Q85_03815 ,metalloprotease 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK17724.1_1710,[locus_tag=N6Q85_08800] [protein=ABC transporter ATP-binding protein] [protein_id=UXK17724.1] [location=1864530..1865294] [gbkey=CDS],0.022,1.97,5,1,1,1,254,29.4,8.97,0,1,0,18802.50977,7189.831055,16201.98926,15052.24707,10882.01855,17708.9082,High,High,High,High,High,High,1,,_08800 ,N6Q85_08800 ,ABC transporter ATP-binding protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15045.1_2563,[locus_tag=N6Q85_13100] [protein=tape measure protein] [protein_id=UXK15045.1] [location=complement(2747976..2752286)] [gbkey=CDS],0.022,1.97,1,2,2,2,1436,155.6,8.27,15,2,0,475920.123,32255.85156,65772.25879,76000.73633,64007.79004,74213.47852,High,High,High,High,High,High,1,,_13100 ,N6Q85_13100 ,tape measure protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK16752.1_672,[locus_tag=N6Q85_03535] [protein=LysR family transcriptional regulator] [protein_id=UXK16752.1] [location=complement(727360..728244)] [gbkey=CDS],0.022,1.952,6,2,2,2,294,33.1,5.83,0,2,0,1796389.833,1472423.501,1833523.162,1295129.777,1566225.391,1870246.648,High,High,High,High,High,High,1,,_03535 ,N6Q85_03535 ,LysR family transcriptional regulator 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK17033.1_966,[locus_tag=N6Q85_05030] [protein=YbdD/YjiX family protein] [protein_id=UXK17033.1] [location=1078594..1078896] [gbkey=CDS],0.022,1.95,9,1,1,1,100,11.6,9.67,24,1,0,18755.12891,31473.37305,19602.14453,22965.25391,14782.22266,51875.54688,High,High,High,High,High,High,1,,_05030 ,N6Q85_05030 ,YbdD/YjiX family protein 
FALSE,Medium,Master Protein,>lcl|CP104752.1_prot_UXK17988.1_110,[locus_tag=N6Q85_19485] [protein=recombinase RecA] [protein_id=UXK17988.1] [location=99200..101398] [gbkey=CDS],0.022,1.947,1,1,1,1,732,82.5,6.37,0,1,0,291700.0625,203041.75,196109.5156,301957.1563,364816.5625,428740.0938,High,High,High,High,High,High,1,,_19485 ,N6Q85_19485 ,recombinase RecA 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK16323.1_222,[locus_tag=N6Q85_01145] [protein=hypothetical protein] [protein_id=UXK16323.1] [location=complement(251039..251482)] [gbkey=CDS],0.022,1.935,10,1,1,1,147,14.3,4.35,16,1,0,19966.29883,14350.39258,11393.63184,21645.55859,18395.62109,11529.58496,High,High,High,High,High,High,1,,_01145 ,N6Q85_01145 ,hypothetical protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK14556.1_2042,[locus_tag=N6Q85_10460] [protein=cytosine permease] [protein_id=UXK14556.1] [location=2204558..2205973] [gbkey=CDS],0.022,1.931,1,1,1,1,471,51.3,8.88,0,1,0,67607.75781,59898.55078,48016.39453,51470.38672,102491.9141,90510.42188,High,High,High,High,High,High,1,,_10460 ,N6Q85_10460 ,cytosine permease 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK16712.1_631,[locus_tag=N6Q85_03325] [protein=DUF4850 domain-containing protein] [protein_id=UXK16712.1] [location=complement(683597..684346)] [gbkey=CDS],0.025,1.871,3,1,1,1,249,27.8,8.34,0,1,0,286565.4375,165146.125,98443.61719,155820.2969,167933.7188,149397.5781,High,High,High,High,High,High,1,,_03325 ,N6Q85_03325 ,DUF4850 domain-containing protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK17132.1_1073,[gene=rodA] [locus_tag=N6Q85_05585] [protein=rod shape-determining protein RodA] [protein_id=UXK17132.1] [location=complement(1209165..1210307)] [gbkey=CDS],0.025,1.854,2,1,1,1,380,41.5,8.03,23,1,0,44074.58203,32779.07422,29337.75781,30591.64258,41069.92188,37987.86719,High,High,High,High,High,High,1,,rodA ,N6Q85_05585 ,rod shape-determining protein RodA 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK14956.1_2470,[locus_tag=N6Q85_12615] [protein=sel1 repeat family protein] [protein_id=UXK14956.1] [location=complement(2654506..2654985)] [gbkey=CDS],0.025,1.84,6,1,2,1,159,18,5.19,31,1,0,169153.4297,100575.6758,90917.90625,99167.51172,85543.9375,102537.3008,High,High,High,High,High,High,1,,_12615 ,N6Q85_12615 ,sel1 repeat family protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK17145.1_1087,[locus_tag=N6Q85_05660] [protein=ABC transporter substrate-binding protein] [protein_id=UXK17145.1] [location=1226475..1227260] [gbkey=CDS],0.025,1.831,3,1,1,1,261,28.5,9.52,0,1,0,200505.4219,97267.4375,118534.875,99243.35156,124969.1641,175236.4375,High,High,High,High,High,High,1,,_05660 ,N6Q85_05660 ,ABC transporter substrate-binding protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK16613.1_525,[locus_tag=N6Q85_02765] [protein=hypothetical protein] [protein_id=UXK16613.1] [location=complement(563922..564140)] [gbkey=CDS],0.025,1.83,10,1,2,1,72,8.3,9.83,15,1,0,127911.8789,122749.9688,123639.6523,124707.9531,100886.7852,136944.6563,High,High,High,High,High,High,1,,_02765 ,N6Q85_02765 ,hypothetical protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK14359.1_1834,[locus_tag=N6Q85_09420] [protein=helix-turn-helix transcriptional regulator] [protein_id=UXK14359.1] [location=1996105..1996500] [gbkey=CDS],0.025,1.827,5,1,2,1,131,14.7,7.56,0,1,0,1641809.344,771940.9531,931004.8906,1005029.328,1392851.5,1339335.094,High,High,High,High,High,High,1,,_09420 ,N6Q85_09420 ,helix-turn-helix transcriptional regulator 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK16388.1_289,[locus_tag=N6Q85_01510] [protein=metal-dependent hydrolase] [protein_id=UXK16388.1] [location=324908..325795] [gbkey=CDS],0.027,1.799,2,1,1,1,295,34.6,9.03,15,1,0,404794.2813,323339.5313,199102.7344,303150.625,243835.8594,400596.9063,High,High,High,High,High,High,1,,_01510 ,N6Q85_01510 ,metal-dependent hydrolase 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15172.1_2696,[locus_tag=N6Q85_13765] [protein=hypothetical protein] [protein_id=UXK15172.1] [location=complement(2870842..2871288)] [gbkey=CDS],0.027,1.797,6,1,1,1,148,17.2,5.05,0,1,0,248111.6094,206466.375,307416.1875,203483.1563,238820.3438,384501.0938,High,High,High,High,High,High,1,,_13765 ,N6Q85_13765 ,hypothetical protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK17729.1_1716,[locus_tag=N6Q85_08830] [protein=NUDIX hydrolase] [protein_id=UXK17729.1] [location=1870108..1870875] [gbkey=CDS],0.027,1.79,3,1,1,1,255,29,5.71,0,1,0,2541481.5,1493152.125,1592427.875,2063434.25,2384514.25,3255170,High,High,High,High,High,High,1,,_08830 ,N6Q85_08830 ,NUDIX hydrolase 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15254.1_2783,[locus_tag=N6Q85_14200] [protein=hypothetical protein] [protein_id=UXK15254.1] [location=complement(2967965..2968243)] [gbkey=CDS],0.027,1.79,14,1,1,1,92,10.3,8.79,18,1,0,10691.15527,4192.762207,19073.95117,7308.791504,20340.96484,4377.773926,High,High,High,High,High,High,1,,_14200 ,N6Q85_14200 ,hypothetical protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15136.1_2657,[locus_tag=N6Q85_13570] [protein=CitMHS family transporter] [protein_id=UXK15136.1] [location=2823968..2825305] [gbkey=CDS],0.027,1.789,2,1,1,1,445,48.7,8.02,0,1,0,37791.48828,38605.26953,51429.89063,33713.90234,57446.36719,69397.375,High,High,High,High,High,High,1,,_13570 ,N6Q85_13570 ,CitMHS family transporter 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK17721.1_1706,[locus_tag=N6Q85_08780] [protein=carboxymuconolactone decarboxylase family protein] [protein_id=UXK17721.1] [location=1860324..1860962] [gbkey=CDS],0.027,1.767,4,1,1,1,212,23.4,5.57,14,1,0,294882.4688,194589.9375,193370.5469,230690.4219,250905.6406,346098.0938,High,High,High,High,High,High,1,,_08780 ,N6Q85_08780 ,carboxymuconolactone decarboxylase family protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_1952,[locus_tag=N6Q85_10010] [protein=hypothetical protein] [pseudo=true] [location=2117043..2117135] [gbkey=CDS],0.029,1.719,23,1,1,1,30,3.7,9.61,0,1,0,46905.78125,27260.51953,277067.4688,198612.8906,235069.2813,225262.9219,High,High,High,High,High,High,1,,_10010 ,N6Q85_10010 ,hypothetical protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK16832.1_758,[locus_tag=N6Q85_03980] [protein=glycerophosphodiester phosphodiesterase] [protein_id=UXK16832.1] [location=complement(847564..848706)] [gbkey=CDS],0.029,1.706,2,1,1,1,380,42.3,6.55,15,1,0,90632.33594,71595.61719,59625.76953,83929.82031,89680.4375,229975.4688,High,High,High,High,High,High,1,,_03980 ,N6Q85_03980 ,glycerophosphodiester phosphodiesterase 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15329.1_2861,[locus_tag=N6Q85_14595] [protein=type IV pilus twitching motility protein PilT] [protein_id=UXK15329.1] [location=3032406..3033443] [gbkey=CDS],0.03,1.695,3,1,1,1,345,38.3,6.76,0,1,0,133005.9531,87086.59375,80028.92969,98101.15625,116548.1484,110035.0547,High,High,High,High,High,High,1,,_14595 ,N6Q85_14595 ,type IV pilus twitching motility protein PilT 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK14700.1_2191,[locus_tag=N6Q85_11210] [protein=enoyl-CoA hydratase] [protein_id=UXK14700.1] [location=2362216..2363004] [gbkey=CDS],0.03,1.691,3,1,1,1,262,28.3,5.99,0,1,0,428479.75,251248.1563,279070.0938,389455.5,495799.1875,368394.5938,High,High,High,High,High,High,1,,_11210 ,N6Q85_11210 ,enoyl-CoA hydratase 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK17410.1_1377,[locus_tag=N6Q85_07130] [protein=hypothetical protein] [protein_id=UXK17410.1] [location=complement(1530646..1530930)] [gbkey=CDS],0.03,1.676,7,1,1,1,94,10.5,7.5,13,1,0,32947.47266,27803.4082,54498.30469,34783.00391,50756.37891,33183.59766,High,High,High,High,High,High,1,,_07130 ,N6Q85_07130 ,hypothetical protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK17490.1_1462,[locus_tag=N6Q85_07555] [protein=molybdopterin-dependent oxidoreductase] [protein_id=UXK17490.1] [location=1598073..1600346] [gbkey=CDS],0.03,1.671,1,1,1,1,757,85,8.5,0,1,0,55483.62109,28403.74023,10572.0625,46231.30469,43206.63672,27206.68164,High,High,High,High,High,High,1,,_07555 ,N6Q85_07555 ,molybdopterin-dependent oxidoreductase 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15042.1_2560,[locus_tag=N6Q85_13085] [protein=DUF1833 domain-containing protein] [protein_id=UXK15042.1] [location=complement(2746301..2746807)] [gbkey=CDS],0.03,1.668,16,1,1,1,168,19.1,5.58,0,1,0,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,_13085 ,N6Q85_13085 ,DUF1833 domain-containing protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15084.1_2602,[locus_tag=N6Q85_13295] [protein=hypothetical protein] [protein_id=UXK15084.1] [location=complement(2774986..2775378)] [gbkey=CDS],0.031,1.654,8,1,1,1,130,15.1,7.44,16,1,0,123594.0234,66693.14063,76185.61719,97073.11719,114236.1797,104953.0781,High,High,High,High,High,High,1,,_13295 ,N6Q85_13295 ,hypothetical protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15830.1_3393,[locus_tag=N6Q85_17360] [protein=CHAP domain-containing protein] [protein_id=UXK15830.1] [location=complement(3619919..3620449)] [gbkey=CDS],0.032,1.62,4,1,1,1,176,20.1,9.69,21,1,0,580652.3125,1478824.875,437547.5313,838113.375,1005292.313,455622.6875,High,High,High,High,High,High,1,,_17360 ,N6Q85_17360 ,CHAP domain-containing protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK16620.1_532,[locus_tag=N6Q85_02800] [protein=RcnB family protein] [protein_id=UXK16620.1] [location=572674..573057] [gbkey=CDS],0.034,1.584,6,1,1,1,127,15.5,10.04,0,1,0,485029.3125,389943.4063,471092.9063,580168.3125,577380.6875,645441.3125,High,High,High,High,High,High,1,,_02800 ,N6Q85_02800 ,RcnB family protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15627.1_3181,[locus_tag=N6Q85_16275] [protein=4'-phosphopantetheinyl transferase superfamily protein] [protein_id=UXK15627.1] [location=complement(3387565..3388221)] [gbkey=CDS],0.034,1.583,3,1,1,1,218,25.5,8.07,0,1,0,593104,304680.125,467472.7188,664848.0625,569552.25,703252.8125,High,High,High,High,High,High,1,,_16275 ,N6Q85_16275 ,4'-phosphopantetheinyl transferase superfamily protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK17090.1_1029,[gene=xdhA] [locus_tag=N6Q85_05350] [protein=xanthine dehydrogenase small subunit] [protein_id=UXK17090.1] [location=1152426..1153925] [gbkey=CDS],0.034,1.581,6,1,2,1,499,55.6,6.02,0,1,0,0,0,0,0,4176.562988,0,Not Found,Not Found,Not Found,Not Found,High,Not Found,1,,xdhA ,N6Q85_05350 ,xanthine dehydrogenase small subunit 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK16657.1_571,[locus_tag=N6Q85_02995] [protein=CoA transferase] [protein_id=UXK16657.1] [location=615482..616600] [gbkey=CDS],0.036,1.554,3,1,2,1,372,40.5,5.22,0,1,0,139856.5645,69486.02441,41594.60303,120556.5576,172155.3574,105391.6582,High,High,High,High,High,High,1,,_02995 ,N6Q85_02995 ,CoA transferase 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK17710.1_1695,[locus_tag=N6Q85_08725] [protein=MFS transporter] [protein_id=UXK17710.1] [location=complement(1846930..1848507)] [gbkey=CDS],0.036,1.546,1,1,1,1,525,57.8,8.44,0,1,0,210499.7969,142321,134278.4688,234488.1875,167713.5781,183944.2656,High,High,High,High,High,High,1,,_08725 ,N6Q85_08725 ,MFS transporter 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK14927.1_2434,[locus_tag=N6Q85_12435] [protein=metal-dependent hydrolase] [protein_id=UXK14927.1] [location=complement(2621144..2622106)] [gbkey=CDS],0.036,1.545,3,1,1,1,320,37.3,7.39,0,1,0,16068.51465,8563.755859,13086.19141,12535.57227,15786.51465,11094.73145,High,High,High,High,High,High,1,,_12435 ,N6Q85_12435 ,metal-dependent hydrolase 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK16751.1_671,[locus_tag=N6Q85_03530] [protein=ammonium transporter] [protein_id=UXK16751.1] [location=complement(725870..727057)] [gbkey=CDS],0.037,1.523,2,1,2,1,395,41.8,7.97,0,1,0,57889.10156,34054.1875,26343.6543,37554.66211,47365.01758,42229.21289,High,High,High,High,High,High,1,,_03530 ,N6Q85_03530 ,ammonium transporter 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK16012.1_3589,[locus_tag=N6Q85_18400] [protein=restriction endonuclease] [protein_id=UXK16012.1] [location=complement(3826789..3827727)] [gbkey=CDS],0.037,1.523,2,1,1,1,312,36.6,6.27,0,1,0,1565817.625,1392893.5,1291570.125,1747590.75,1775670.5,1975085.75,High,High,High,High,High,High,1,,_18400 ,N6Q85_18400 ,restriction endonuclease 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK16232.1_130,[locus_tag=N6Q85_00675] [protein=GGDEF domain-containing protein] [protein_id=UXK16232.1] [location=complement(146428..147621)] [gbkey=CDS],0.037,1.523,2,1,1,1,397,45.5,8.18,0,1,0,40094.88672,21500.4082,28234.02539,34573.00391,38966.03906,37454.55859,High,High,High,High,High,High,1,,_00675 ,N6Q85_00675 ,GGDEF domain-containing protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15268.1_2797,[locus_tag=N6Q85_14270] [protein=hypothetical protein] [protein_id=UXK15268.1] [location=complement(2980021..2980824)] [gbkey=CDS],0.037,1.52,3,1,1,1,267,30.1,4.88,0,1,0,876383.75,244313.25,286655.2813,280531.9688,419332.4063,417786.1563,High,High,High,High,High,High,1,,_14270 ,N6Q85_14270 ,hypothetical protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15545.1_3090,[locus_tag=N6Q85_15820] [protein=DUF4951 domain-containing protein] [protein_id=UXK15545.1] [location=3291601..3291978] [gbkey=CDS],0.037,1.516,10,1,1,1,125,14.3,9.13,0,1,0,536428.8125,364908.5,335340.8125,453600.875,455492.8125,543773.5625,High,High,High,High,High,High,1,,_15820 ,N6Q85_15820 ,DUF4951 domain-containing protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15238.1_2766,[locus_tag=N6Q85_14115] [protein=DEAD/DEAH box helicase family protein] [protein_id=UXK15238.1] [location=complement(2941857..2945687)] [gbkey=CDS],0.038,1.508,1,1,1,1,1276,143.2,6.68,0,1,0,287372.2813,281100.3125,124852.4063,158996.2656,126624.4219,212691.8125,High,High,High,High,High,High,1,,_14115 ,N6Q85_14115 ,DEAD/DEAH box helicase family protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15103.1_2623,[locus_tag=N6Q85_13400] [protein=hypothetical protein] [protein_id=UXK15103.1] [location=2785737..2786459] [gbkey=CDS],0.039,1.479,3,1,1,1,240,28.2,4.81,0,1,0,326392.6875,383051.75,388763.0625,369339.3438,578306.9375,419641.3438,High,High,High,High,High,High,1,,_13400 ,N6Q85_13400 ,hypothetical protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK17148.1_1090,[locus_tag=N6Q85_05675] [protein=ATP-binding cassette domain-containing protein] [protein_id=UXK17148.1] [location=1228761..1229537] [gbkey=CDS],0.04,1.473,3,1,1,1,258,28.8,7.64,0,1,0,151543.1563,102680.3828,115625.8359,114972.3438,161747.375,141979.4688,High,High,High,High,High,High,1,,_05675 ,N6Q85_05675 ,ATP-binding cassette domain-containing protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15025.1_2542,[locus_tag=N6Q85_12990] [protein=hypothetical protein] [protein_id=UXK15025.1] [location=complement(2730298..2730591)] [gbkey=CDS],0.04,1.462,9,1,1,1,97,11.3,4.64,0,1,0,709728.5,421189.75,628485.5625,588053.125,702216.4375,767761.75,High,High,High,High,High,High,1,,_12990 ,N6Q85_12990 ,hypothetical protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK17368.1_1333,[locus_tag=N6Q85_06910] [protein=hypothetical protein] [protein_id=UXK17368.1] [location=1482331..1482612] [gbkey=CDS],0.04,1.456,11,1,1,1,93,10.4,4.53,0,1,0,249536.6094,291952.0938,212053.8281,227545.7344,214535.75,228104.9531,High,High,High,High,High,High,1,,_06910 ,N6Q85_06910 ,hypothetical protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15687.1_3243,[locus_tag=N6Q85_16585] [protein=PhoX family phosphatase] [protein_id=UXK15687.1] [location=3455479..3457812] [gbkey=CDS],0.041,1.435,1,1,1,1,777,85.5,5.41,0,1,0,138666.9844,124424.8203,100007.25,133180.0781,145266.5,118135.6172,High,High,High,High,High,High,1,,_16585 ,N6Q85_16585 ,PhoX family phosphatase 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK17415.1_1382,[locus_tag=N6Q85_07155] [protein=hypothetical protein] [protein_id=UXK17415.1] [location=complement(1533475..1533798)] [gbkey=CDS],0.042,1.392,7,1,1,1,107,12.6,10.08,0,1,0,752697.5,526403.125,884760.3125,616590.875,1168251.75,937872.75,High,High,High,High,High,High,1,,_07155 ,N6Q85_07155 ,hypothetical protein 
FALSE,Medium,Master Protein,>lcl|CP104751.1_prot_UXK15938.1_3508,[locus_tag=N6Q85_17960] [protein=GNAT family N-acetyltransferase] [protein_id=UXK15938.1] [location=complement(3743368..3743910)] [gbkey=CDS],0.042,1.392,5,1,1,1,180,20.9,4.75,0,1,0,153257.0156,79574.17188,80988.42969,115654.6719,145338.8281,129825.5938,High,High,High,High,High,High,1,,_17960 ,N6Q85_17960 ,GNAT family N-acetyltransferase 
